Zip,Cases,Date,City,formatted_date
20659,23,2020-04-18,Mechanicsville,2020-04-18
20659,23,2020-04-19,Mechanicsville,2020-04-19
20659,25,2020-04-20,Mechanicsville,2020-04-20
20659,25,2020-04-21,Mechanicsville,2020-04-21
20659,26,2020-04-22,Mechanicsville,2020-04-22
20659,26,2020-04-23,Mechanicsville,2020-04-23
20659,26,2020-04-24,Mechanicsville,2020-04-24
20659,28,2020-04-25,Mechanicsville,2020-04-25
20659,29,2020-04-26,Mechanicsville,2020-04-26
20659,31,2020-04-27,Mechanicsville,2020-04-27
20659,31,2020-04-28,Mechanicsville,2020-04-28
20659,31,2020-04-29,Mechanicsville,2020-04-29
20659,33,2020-04-30,Mechanicsville,2020-04-30
20659,35,2020-05-01,Mechanicsville,2020-05-01
20659,35,2020-05-02,Mechanicsville,2020-05-02
20659,35,2020-05-03,Mechanicsville,2020-05-03
20659,35,2020-05-04,Mechanicsville,2020-05-04
20659,35,2020-05-05,Mechanicsville,2020-05-05
20659,36,2020-05-06,Mechanicsville,2020-05-06
20659,38,2020-05-07,Mechanicsville,2020-05-07
20659,41,2020-05-08,Mechanicsville,2020-05-08
20659,42,2020-05-09,Mechanicsville,2020-05-09
20659,42,2020-05-10,Mechanicsville,2020-05-10
20659,42,2020-05-11,Mechanicsville,2020-05-11
20659,42,2020-05-12,Mechanicsville,2020-05-12
20659,43,2020-05-13,Mechanicsville,2020-05-13
20659,43,2020-05-14,Mechanicsville,2020-05-14
20659,43,2020-05-15,Mechanicsville,2020-05-15
20659,45,2020-05-16,Mechanicsville,2020-05-16
20662,9,2020-04-29,Nanjemoy,2020-04-29
20662,9,2020-04-30,Nanjemoy,2020-04-30
20662,9,2020-05-01,Nanjemoy,2020-05-01
20662,9,2020-05-02,Nanjemoy,2020-05-02
20662,9,2020-05-03,Nanjemoy,2020-05-03
20662,9,2020-05-04,Nanjemoy,2020-05-04
20662,9,2020-05-05,Nanjemoy,2020-05-05
20662,9,2020-05-06,Nanjemoy,2020-05-06
20662,9,2020-05-07,Nanjemoy,2020-05-07
20662,9,2020-05-08,Nanjemoy,2020-05-08
20662,9,2020-05-09,Nanjemoy,2020-05-09
20662,9,2020-05-10,Nanjemoy,2020-05-10
20662,9,2020-05-11,Nanjemoy,2020-05-11
20662,10,2020-05-12,Nanjemoy,2020-05-12
20662,12,2020-05-13,Nanjemoy,2020-05-13
20662,13,2020-05-14,Nanjemoy,2020-05-14
20662,13,2020-05-15,Nanjemoy,2020-05-15
20662,13,2020-05-16,Nanjemoy,2020-05-16
20664,9,2020-05-07,Newburg,2020-05-07
20664,9,2020-05-08,Newburg,2020-05-08
20664,9,2020-05-09,Newburg,2020-05-09
20664,9,2020-05-10,Newburg,2020-05-10
20664,9,2020-05-11,Newburg,2020-05-11
20664,10,2020-05-12,Newburg,2020-05-12
20664,10,2020-05-13,Newburg,2020-05-13
20664,12,2020-05-14,Newburg,2020-05-14
20664,14,2020-05-15,Newburg,2020-05-15
20664,15,2020-05-16,Newburg,2020-05-16
20677,9,2020-05-06,Port Tobacco,2020-05-06
20677,9,2020-05-07,Port Tobacco,2020-05-07
20677,9,2020-05-08,Port Tobacco,2020-05-08
20677,9,2020-05-09,Port Tobacco,2020-05-09
20677,9,2020-05-10,Port Tobacco,2020-05-10
20677,9,2020-05-11,Port Tobacco,2020-05-11
20677,9,2020-05-12,Port Tobacco,2020-05-12
20677,10,2020-05-13,Port Tobacco,2020-05-13
20677,10,2020-05-14,Port Tobacco,2020-05-14
20677,11,2020-05-15,Port Tobacco,2020-05-15
20677,11,2020-05-16,Port Tobacco,2020-05-16
20678,21,2020-04-14,Prince Frederick,2020-04-14
20678,23,2020-04-15,Prince Frederick,2020-04-15
20678,23,2020-04-16,Prince Frederick,2020-04-16
20678,24,2020-04-17,Prince Frederick,2020-04-17
20678,25,2020-04-18,Prince Frederick,2020-04-18
20678,26,2020-04-19,Prince Frederick,2020-04-19
20678,27,2020-04-20,Prince Frederick,2020-04-20
20678,29,2020-04-21,Prince Frederick,2020-04-21
20678,30,2020-04-22,Prince Frederick,2020-04-22
20678,30,2020-04-23,Prince Frederick,2020-04-23
20678,31,2020-04-24,Prince Frederick,2020-04-24
20678,31,2020-04-25,Prince Frederick,2020-04-25
20678,32,2020-04-26,Prince Frederick,2020-04-26
20678,33,2020-04-27,Prince Frederick,2020-04-27
20678,33,2020-04-28,Prince Frederick,2020-04-28
20678,33,2020-04-29,Prince Frederick,2020-04-29
20678,34,2020-04-30,Prince Frederick,2020-04-30
20678,38,2020-05-01,Prince Frederick,2020-05-01
20678,39,2020-05-02,Prince Frederick,2020-05-02
20678,39,2020-05-03,Prince Frederick,2020-05-03
20678,39,2020-05-04,Prince Frederick,2020-05-04
20678,39,2020-05-05,Prince Frederick,2020-05-05
20678,40,2020-05-06,Prince Frederick,2020-05-06
20678,40,2020-05-07,Prince Frederick,2020-05-07
20678,42,2020-05-08,Prince Frederick,2020-05-08
20678,45,2020-05-09,Prince Frederick,2020-05-09
20678,47,2020-05-10,Prince Frederick,2020-05-10
20678,47,2020-05-11,Prince Frederick,2020-05-11
20678,47,2020-05-12,Prince Frederick,2020-05-12
20678,47,2020-05-13,Prince Frederick,2020-05-13
20678,49,2020-05-14,Prince Frederick,2020-05-14
20678,51,2020-05-15,Prince Frederick,2020-05-15
20678,52,2020-05-16,Prince Frederick,2020-05-16
20685,9,2020-05-06,Saint Leonard,2020-05-06
20685,9,2020-05-07,Saint Leonard,2020-05-07
20685,9,2020-05-08,Saint Leonard,2020-05-08
20685,9,2020-05-09,Saint Leonard,2020-05-09
20685,9,2020-05-10,Saint Leonard,2020-05-10
20685,9,2020-05-11,Saint Leonard,2020-05-11
20685,9,2020-05-12,Saint Leonard,2020-05-12
20685,10,2020-05-13,Saint Leonard,2020-05-13
20685,10,2020-05-14,Saint Leonard,2020-05-14
20685,10,2020-05-15,Saint Leonard,2020-05-15
20685,11,2020-05-16,Saint Leonard,2020-05-16
20695,19,2020-04-14,White Plains,2020-04-14
20695,21,2020-04-15,White Plains,2020-04-15
20695,21,2020-04-16,White Plains,2020-04-16
20695,22,2020-04-17,White Plains,2020-04-17
20695,22,2020-04-18,White Plains,2020-04-18
20695,25,2020-04-19,White Plains,2020-04-19
20695,26,2020-04-20,White Plains,2020-04-20
20695,27,2020-04-21,White Plains,2020-04-21
20695,27,2020-04-22,White Plains,2020-04-22
20695,28,2020-04-23,White Plains,2020-04-23
20695,29,2020-04-24,White Plains,2020-04-24
20695,33,2020-04-25,White Plains,2020-04-25
20695,35,2020-04-26,White Plains,2020-04-26
20695,35,2020-04-27,White Plains,2020-04-27
20695,36,2020-04-28,White Plains,2020-04-28
20695,36,2020-04-29,White Plains,2020-04-29
20695,37,2020-04-30,White Plains,2020-04-30
20695,39,2020-05-01,White Plains,2020-05-01
20695,39,2020-05-02,White Plains,2020-05-02
20695,39,2020-05-03,White Plains,2020-05-03
20695,41,2020-05-04,White Plains,2020-05-04
20695,43,2020-05-05,White Plains,2020-05-05
20695,44,2020-05-06,White Plains,2020-05-06
20695,44,2020-05-07,White Plains,2020-05-07
20695,46,2020-05-08,White Plains,2020-05-08
20695,46,2020-05-09,White Plains,2020-05-09
20695,47,2020-05-10,White Plains,2020-05-10
20695,47,2020-05-11,White Plains,2020-05-11
20695,47,2020-05-12,White Plains,2020-05-12
20695,48,2020-05-13,White Plains,2020-05-13
20695,49,2020-05-14,White Plains,2020-05-14
20695,51,2020-05-15,White Plains,2020-05-15
20695,53,2020-05-16,White Plains,2020-05-16
20705,86,2020-04-14,Beltsville,2020-04-14
20705,86,2020-04-15,Beltsville,2020-04-15
20705,94,2020-04-16,Beltsville,2020-04-16
20705,96,2020-04-17,Beltsville,2020-04-17
20705,107,2020-04-18,Beltsville,2020-04-18
20705,115,2020-04-19,Beltsville,2020-04-19
20705,124,2020-04-20,Beltsville,2020-04-20
20705,127,2020-04-21,Beltsville,2020-04-21
20705,129,2020-04-22,Beltsville,2020-04-22
20705,137,2020-04-23,Beltsville,2020-04-23
20705,145,2020-04-24,Beltsville,2020-04-24
20705,180,2020-04-25,Beltsville,2020-04-25
20705,194,2020-04-26,Beltsville,2020-04-26
20705,208,2020-04-27,Beltsville,2020-04-27
20705,222,2020-04-28,Beltsville,2020-04-28
20705,229,2020-04-29,Beltsville,2020-04-29
20705,235,2020-04-30,Beltsville,2020-04-30
20705,265,2020-05-01,Beltsville,2020-05-01
20705,274,2020-05-02,Beltsville,2020-05-02
20705,286,2020-05-03,Beltsville,2020-05-03
20705,294,2020-05-04,Beltsville,2020-05-04
20705,295,2020-05-05,Beltsville,2020-05-05
20705,306,2020-05-06,Beltsville,2020-05-06
20705,316,2020-05-07,Beltsville,2020-05-07
20705,343,2020-05-08,Beltsville,2020-05-08
20705,358,2020-05-09,Beltsville,2020-05-09
20705,375,2020-05-10,Beltsville,2020-05-10
20705,384,2020-05-11,Beltsville,2020-05-11
20705,397,2020-05-12,Beltsville,2020-05-12
20705,405,2020-05-13,Beltsville,2020-05-13
20705,410,2020-05-14,Beltsville,2020-05-14
20705,428,2020-05-15,Beltsville,2020-05-15
20705,442,2020-05-16,Beltsville,2020-05-16
20706,120,2020-04-12,Lanham,2020-04-12
20706,153,2020-04-14,Lanham,2020-04-14
20706,162,2020-04-15,Lanham,2020-04-15
20706,172,2020-04-16,Lanham,2020-04-16
20706,184,2020-04-17,Lanham,2020-04-17
20706,196,2020-04-18,Lanham,2020-04-18
20706,212,2020-04-19,Lanham,2020-04-19
20706,231,2020-04-20,Lanham,2020-04-20
20706,238,2020-04-21,Lanham,2020-04-21
20706,245,2020-04-22,Lanham,2020-04-22
20706,256,2020-04-23,Lanham,2020-04-23
20706,277,2020-04-24,Lanham,2020-04-24
20706,305,2020-04-25,Lanham,2020-04-25
20706,315,2020-04-26,Lanham,2020-04-26
20706,332,2020-04-27,Lanham,2020-04-27
20706,345,2020-04-28,Lanham,2020-04-28
20706,362,2020-04-29,Lanham,2020-04-29
20706,386,2020-04-30,Lanham,2020-04-30
20706,439,2020-05-01,Lanham,2020-05-01
20706,461,2020-05-02,Lanham,2020-05-02
20706,478,2020-05-03,Lanham,2020-05-03
20706,491,2020-05-04,Lanham,2020-05-04
20706,508,2020-05-05,Lanham,2020-05-05
20706,525,2020-05-06,Lanham,2020-05-06
20706,531,2020-05-07,Lanham,2020-05-07
20706,581,2020-05-08,Lanham,2020-05-08
20706,613,2020-05-09,Lanham,2020-05-09
20706,630,2020-05-10,Lanham,2020-05-10
20706,647,2020-05-11,Lanham,2020-05-11
20706,662,2020-05-12,Lanham,2020-05-12
20706,670,2020-05-13,Lanham,2020-05-13
20706,704,2020-05-14,Lanham,2020-05-14
20706,736,2020-05-15,Lanham,2020-05-15
20706,749,2020-05-16,Lanham,2020-05-16
20707,67,2020-04-14,Laurel,2020-04-14
20707,73,2020-04-15,Laurel,2020-04-15
20707,81,2020-04-16,Laurel,2020-04-16
20707,85,2020-04-17,Laurel,2020-04-17
20707,89,2020-04-18,Laurel,2020-04-18
20707,100,2020-04-19,Laurel,2020-04-19
20707,105,2020-04-20,Laurel,2020-04-20
20707,119,2020-04-21,Laurel,2020-04-21
20707,123,2020-04-22,Laurel,2020-04-22
20707,132,2020-04-23,Laurel,2020-04-23
20707,144,2020-04-24,Laurel,2020-04-24
20707,159,2020-04-25,Laurel,2020-04-25
20707,166,2020-04-26,Laurel,2020-04-26
20707,175,2020-04-27,Laurel,2020-04-27
20707,179,2020-04-28,Laurel,2020-04-28
20707,184,2020-04-29,Laurel,2020-04-29
20707,195,2020-04-30,Laurel,2020-04-30
20707,206,2020-05-01,Laurel,2020-05-01
20707,216,2020-05-02,Laurel,2020-05-02
20707,225,2020-05-03,Laurel,2020-05-03
20707,237,2020-05-04,Laurel,2020-05-04
20707,244,2020-05-05,Laurel,2020-05-05
20707,254,2020-05-06,Laurel,2020-05-06
20707,255,2020-05-07,Laurel,2020-05-07
20707,276,2020-05-08,Laurel,2020-05-08
20707,292,2020-05-09,Laurel,2020-05-09
20707,303,2020-05-10,Laurel,2020-05-10
20707,316,2020-05-11,Laurel,2020-05-11
20707,326,2020-05-12,Laurel,2020-05-12
20707,333,2020-05-13,Laurel,2020-05-13
20707,355,2020-05-14,Laurel,2020-05-14
20707,361,2020-05-15,Laurel,2020-05-15
20707,374,2020-05-16,Laurel,2020-05-16
20708,51,2020-04-14,Laurel,2020-04-14
20708,56,2020-04-15,Laurel,2020-04-15
20708,63,2020-04-16,Laurel,2020-04-16
20708,66,2020-04-17,Laurel,2020-04-17
20708,73,2020-04-18,Laurel,2020-04-18
20708,79,2020-04-19,Laurel,2020-04-19
20708,86,2020-04-20,Laurel,2020-04-20
20708,89,2020-04-21,Laurel,2020-04-21
20708,93,2020-04-22,Laurel,2020-04-22
20708,97,2020-04-23,Laurel,2020-04-23
20708,103,2020-04-24,Laurel,2020-04-24
20708,113,2020-04-25,Laurel,2020-04-25
20708,116,2020-04-26,Laurel,2020-04-26
20708,124,2020-04-27,Laurel,2020-04-27
20708,135,2020-04-28,Laurel,2020-04-28
20708,141,2020-04-29,Laurel,2020-04-29
20708,150,2020-04-30,Laurel,2020-04-30
20708,177,2020-05-01,Laurel,2020-05-01
20708,186,2020-05-02,Laurel,2020-05-02
20708,202,2020-05-03,Laurel,2020-05-03
20708,215,2020-05-04,Laurel,2020-05-04
20708,223,2020-05-05,Laurel,2020-05-05
20708,234,2020-05-06,Laurel,2020-05-06
20708,242,2020-05-07,Laurel,2020-05-07
20708,257,2020-05-08,Laurel,2020-05-08
20708,267,2020-05-09,Laurel,2020-05-09
20708,284,2020-05-10,Laurel,2020-05-10
20708,288,2020-05-11,Laurel,2020-05-11
20708,290,2020-05-12,Laurel,2020-05-12
20708,298,2020-05-13,Laurel,2020-05-13
20708,333,2020-05-14,Laurel,2020-05-14
20708,350,2020-05-15,Laurel,2020-05-15
20708,359,2020-05-16,Laurel,2020-05-16
20710,28,2020-04-14,Bladensburg,2020-04-14
20710,28,2020-04-15,Bladensburg,2020-04-15
20710,30,2020-04-16,Bladensburg,2020-04-16
20710,31,2020-04-17,Bladensburg,2020-04-17
20710,32,2020-04-18,Bladensburg,2020-04-18
20710,34,2020-04-19,Bladensburg,2020-04-19
20710,38,2020-04-20,Bladensburg,2020-04-20
20710,39,2020-04-21,Bladensburg,2020-04-21
20710,41,2020-04-22,Bladensburg,2020-04-22
20710,43,2020-04-23,Bladensburg,2020-04-23
20710,47,2020-04-24,Bladensburg,2020-04-24
20710,52,2020-04-25,Bladensburg,2020-04-25
20710,57,2020-04-26,Bladensburg,2020-04-26
20710,64,2020-04-27,Bladensburg,2020-04-27
20710,70,2020-04-28,Bladensburg,2020-04-28
20710,75,2020-04-29,Bladensburg,2020-04-29
20710,79,2020-04-30,Bladensburg,2020-04-30
20710,85,2020-05-01,Bladensburg,2020-05-01
20710,88,2020-05-02,Bladensburg,2020-05-02
20710,92,2020-05-03,Bladensburg,2020-05-03
20710,98,2020-05-04,Bladensburg,2020-05-04
20710,106,2020-05-05,Bladensburg,2020-05-05
20710,110,2020-05-06,Bladensburg,2020-05-06
20710,112,2020-05-07,Bladensburg,2020-05-07
20710,123,2020-05-08,Bladensburg,2020-05-08
20710,132,2020-05-09,Bladensburg,2020-05-09
20710,133,2020-05-10,Bladensburg,2020-05-10
20710,137,2020-05-11,Bladensburg,2020-05-11
20710,141,2020-05-12,Bladensburg,2020-05-12
20710,145,2020-05-13,Bladensburg,2020-05-13
20710,150,2020-05-14,Bladensburg,2020-05-14
20710,159,2020-05-15,Bladensburg,2020-05-15
20710,164,2020-05-16,Bladensburg,2020-05-16
20711,10,2020-04-14,Lothian,2020-04-14
20711,10,2020-04-15,Lothian,2020-04-15
20711,11,2020-04-16,Lothian,2020-04-16
20711,11,2020-04-17,Lothian,2020-04-17
20711,11,2020-04-18,Lothian,2020-04-18
20711,11,2020-04-19,Lothian,2020-04-19
20711,11,2020-04-20,Lothian,2020-04-20
20711,12,2020-04-21,Lothian,2020-04-21
20711,12,2020-04-22,Lothian,2020-04-22
20711,12,2020-04-23,Lothian,2020-04-23
20711,12,2020-04-24,Lothian,2020-04-24
20711,13,2020-04-25,Lothian,2020-04-25
20711,14,2020-04-26,Lothian,2020-04-26
20711,14,2020-04-27,Lothian,2020-04-27
20711,14,2020-04-28,Lothian,2020-04-28
20711,14,2020-04-29,Lothian,2020-04-29
20711,14,2020-04-30,Lothian,2020-04-30
20711,15,2020-05-01,Lothian,2020-05-01
20711,16,2020-05-02,Lothian,2020-05-02
20711,16,2020-05-03,Lothian,2020-05-03
20711,16,2020-05-04,Lothian,2020-05-04
20711,17,2020-05-05,Lothian,2020-05-05
20711,17,2020-05-06,Lothian,2020-05-06
20711,17,2020-05-07,Lothian,2020-05-07
20711,19,2020-05-08,Lothian,2020-05-08
20711,22,2020-05-09,Lothian,2020-05-09
20711,28,2020-05-10,Lothian,2020-05-10
20711,29,2020-05-11,Lothian,2020-05-11
20711,29,2020-05-12,Lothian,2020-05-12
20711,35,2020-05-13,Lothian,2020-05-13
20711,35,2020-05-14,Lothian,2020-05-14
20711,36,2020-05-15,Lothian,2020-05-15
20711,38,2020-05-16,Lothian,2020-05-16
20712,21,2020-04-14,Mount Rainier,2020-04-14
20712,26,2020-04-15,Mount Rainier,2020-04-15
20712,30,2020-04-16,Mount Rainier,2020-04-16
20712,34,2020-04-17,Mount Rainier,2020-04-17
20712,36,2020-04-18,Mount Rainier,2020-04-18
20712,36,2020-04-19,Mount Rainier,2020-04-19
20712,40,2020-04-20,Mount Rainier,2020-04-20
20712,44,2020-04-21,Mount Rainier,2020-04-21
20712,44,2020-04-22,Mount Rainier,2020-04-22
20712,45,2020-04-23,Mount Rainier,2020-04-23
20712,50,2020-04-24,Mount Rainier,2020-04-24
20712,53,2020-04-25,Mount Rainier,2020-04-25
20712,57,2020-04-26,Mount Rainier,2020-04-26
20712,59,2020-04-27,Mount Rainier,2020-04-27
20712,61,2020-04-28,Mount Rainier,2020-04-28
20712,63,2020-04-29,Mount Rainier,2020-04-29
20712,70,2020-04-30,Mount Rainier,2020-04-30
20712,79,2020-05-01,Mount Rainier,2020-05-01
20712,83,2020-05-02,Mount Rainier,2020-05-02
20712,84,2020-05-03,Mount Rainier,2020-05-03
20712,86,2020-05-04,Mount Rainier,2020-05-04
20712,97,2020-05-05,Mount Rainier,2020-05-05
20712,97,2020-05-06,Mount Rainier,2020-05-06
20712,100,2020-05-07,Mount Rainier,2020-05-07
20712,107,2020-05-08,Mount Rainier,2020-05-08
20712,111,2020-05-09,Mount Rainier,2020-05-09
20712,112,2020-05-10,Mount Rainier,2020-05-10
20712,119,2020-05-11,Mount Rainier,2020-05-11
20712,121,2020-05-12,Mount Rainier,2020-05-12
20712,123,2020-05-13,Mount Rainier,2020-05-13
20712,126,2020-05-14,Mount Rainier,2020-05-14
20712,130,2020-05-15,Mount Rainier,2020-05-15
20712,132,2020-05-16,Mount Rainier,2020-05-16
20714,8,2020-04-14,North Beach,2020-04-14
20714,8,2020-04-15,North Beach,2020-04-15
20714,8,2020-04-16,North Beach,2020-04-16
20714,9,2020-04-17,North Beach,2020-04-17
20714,9,2020-04-18,North Beach,2020-04-18
20714,9,2020-04-19,North Beach,2020-04-19
20714,9,2020-04-20,North Beach,2020-04-20
20714,9,2020-04-21,North Beach,2020-04-21
20714,9,2020-04-22,North Beach,2020-04-22
20714,9,2020-04-23,North Beach,2020-04-23
20714,9,2020-04-24,North Beach,2020-04-24
20714,9,2020-04-25,North Beach,2020-04-25
20714,9,2020-04-26,North Beach,2020-04-26
20714,9,2020-04-27,North Beach,2020-04-27
20714,9,2020-04-28,North Beach,2020-04-28
20714,9,2020-04-29,North Beach,2020-04-29
20714,9,2020-04-30,North Beach,2020-04-30
20714,10,2020-05-01,North Beach,2020-05-01
20714,10,2020-05-02,North Beach,2020-05-02
20714,10,2020-05-03,North Beach,2020-05-03
20714,10,2020-05-04,North Beach,2020-05-04
20714,10,2020-05-05,North Beach,2020-05-05
20714,10,2020-05-06,North Beach,2020-05-06
20714,11,2020-05-07,North Beach,2020-05-07
20714,12,2020-05-08,North Beach,2020-05-08
20714,12,2020-05-09,North Beach,2020-05-09
20714,12,2020-05-10,North Beach,2020-05-10
20714,12,2020-05-11,North Beach,2020-05-11
20714,12,2020-05-12,North Beach,2020-05-12
20714,12,2020-05-13,North Beach,2020-05-13
20714,12,2020-05-14,North Beach,2020-05-14
20714,12,2020-05-15,North Beach,2020-05-15
20714,12,2020-05-16,North Beach,2020-05-16
20715,47,2020-04-14,Bowie,2020-04-14
20715,52,2020-04-15,Bowie,2020-04-15
20715,52,2020-04-16,Bowie,2020-04-16
20715,54,2020-04-17,Bowie,2020-04-17
20715,58,2020-04-18,Bowie,2020-04-18
20715,58,2020-04-19,Bowie,2020-04-19
20715,58,2020-04-20,Bowie,2020-04-20
20715,65,2020-04-21,Bowie,2020-04-21
20715,67,2020-04-22,Bowie,2020-04-22
20715,78,2020-04-23,Bowie,2020-04-23
20715,81,2020-04-24,Bowie,2020-04-24
20715,87,2020-04-25,Bowie,2020-04-25
20715,89,2020-04-26,Bowie,2020-04-26
20715,90,2020-04-27,Bowie,2020-04-27
20715,93,2020-04-28,Bowie,2020-04-28
20715,97,2020-04-29,Bowie,2020-04-29
20715,99,2020-04-30,Bowie,2020-04-30
20715,108,2020-05-01,Bowie,2020-05-01
20715,116,2020-05-02,Bowie,2020-05-02
20715,117,2020-05-03,Bowie,2020-05-03
20715,122,2020-05-04,Bowie,2020-05-04
20715,124,2020-05-05,Bowie,2020-05-05
20715,127,2020-05-06,Bowie,2020-05-06
20715,128,2020-05-07,Bowie,2020-05-07
20715,132,2020-05-08,Bowie,2020-05-08
20715,136,2020-05-09,Bowie,2020-05-09
20715,140,2020-05-10,Bowie,2020-05-10
20715,140,2020-05-11,Bowie,2020-05-11
20715,140,2020-05-12,Bowie,2020-05-12
20715,142,2020-05-13,Bowie,2020-05-13
20715,142,2020-05-14,Bowie,2020-05-14
20715,143,2020-05-15,Bowie,2020-05-15
20715,147,2020-05-16,Bowie,2020-05-16
20716,49,2020-04-14,Bowie,2020-04-14
20716,56,2020-04-15,Bowie,2020-04-15
20716,64,2020-04-16,Bowie,2020-04-16
20716,77,2020-04-17,Bowie,2020-04-17
20716,79,2020-04-18,Bowie,2020-04-18
20716,81,2020-04-19,Bowie,2020-04-19
20716,87,2020-04-20,Bowie,2020-04-20
20716,95,2020-04-21,Bowie,2020-04-21
20716,101,2020-04-22,Bowie,2020-04-22
20716,102,2020-04-23,Bowie,2020-04-23
20716,112,2020-04-24,Bowie,2020-04-24
20716,122,2020-04-25,Bowie,2020-04-25
20716,130,2020-04-26,Bowie,2020-04-26
20716,145,2020-04-27,Bowie,2020-04-27
20716,148,2020-04-28,Bowie,2020-04-28
20716,154,2020-04-29,Bowie,2020-04-29
20716,156,2020-04-30,Bowie,2020-04-30
20716,163,2020-05-01,Bowie,2020-05-01
20716,164,2020-05-02,Bowie,2020-05-02
20716,165,2020-05-03,Bowie,2020-05-03
20716,169,2020-05-04,Bowie,2020-05-04
20716,171,2020-05-05,Bowie,2020-05-05
20716,177,2020-05-06,Bowie,2020-05-06
20716,179,2020-05-07,Bowie,2020-05-07
20716,189,2020-05-08,Bowie,2020-05-08
20716,189,2020-05-09,Bowie,2020-05-09
20716,194,2020-05-10,Bowie,2020-05-10
20716,195,2020-05-11,Bowie,2020-05-11
20716,196,2020-05-12,Bowie,2020-05-12
20716,199,2020-05-13,Bowie,2020-05-13
20716,201,2020-05-14,Bowie,2020-05-14
20716,205,2020-05-15,Bowie,2020-05-15
20716,207,2020-05-16,Bowie,2020-05-16
20720,56,2020-04-14,Bowie,2020-04-14
20720,56,2020-04-15,Bowie,2020-04-15
20720,61,2020-04-16,Bowie,2020-04-16
20720,63,2020-04-17,Bowie,2020-04-17
20720,66,2020-04-18,Bowie,2020-04-18
20720,70,2020-04-19,Bowie,2020-04-19
20720,77,2020-04-20,Bowie,2020-04-20
20720,81,2020-04-21,Bowie,2020-04-21
20720,85,2020-04-22,Bowie,2020-04-22
20720,89,2020-04-23,Bowie,2020-04-23
20720,89,2020-04-24,Bowie,2020-04-24
20720,104,2020-04-25,Bowie,2020-04-25
20720,111,2020-04-26,Bowie,2020-04-26
20720,115,2020-04-27,Bowie,2020-04-27
20720,121,2020-04-28,Bowie,2020-04-28
20720,124,2020-04-29,Bowie,2020-04-29
20720,127,2020-04-30,Bowie,2020-04-30
20720,136,2020-05-01,Bowie,2020-05-01
20720,141,2020-05-02,Bowie,2020-05-02
20720,151,2020-05-03,Bowie,2020-05-03
20720,153,2020-05-04,Bowie,2020-05-04
20720,156,2020-05-05,Bowie,2020-05-05
20720,163,2020-05-06,Bowie,2020-05-06
20720,167,2020-05-07,Bowie,2020-05-07
20720,174,2020-05-08,Bowie,2020-05-08
20720,179,2020-05-09,Bowie,2020-05-09
20720,184,2020-05-10,Bowie,2020-05-10
20720,183,2020-05-11,Bowie,2020-05-11
20720,186,2020-05-12,Bowie,2020-05-12
20720,186,2020-05-13,Bowie,2020-05-13
20720,187,2020-05-14,Bowie,2020-05-14
20720,189,2020-05-15,Bowie,2020-05-15
20720,189,2020-05-16,Bowie,2020-05-16
20721,90,2020-04-14,Bowie,2020-04-14
20721,96,2020-04-15,Bowie,2020-04-15
20721,101,2020-04-16,Bowie,2020-04-16
20721,108,2020-04-17,Bowie,2020-04-17
20721,111,2020-04-18,Bowie,2020-04-18
20721,114,2020-04-19,Bowie,2020-04-19
20721,120,2020-04-20,Bowie,2020-04-20
20721,125,2020-04-21,Bowie,2020-04-21
20721,132,2020-04-22,Bowie,2020-04-22
20721,134,2020-04-23,Bowie,2020-04-23
20721,144,2020-04-24,Bowie,2020-04-24
20721,156,2020-04-25,Bowie,2020-04-25
20721,160,2020-04-26,Bowie,2020-04-26
20721,160,2020-04-27,Bowie,2020-04-27
20721,162,2020-04-28,Bowie,2020-04-28
20721,168,2020-04-29,Bowie,2020-04-29
20721,172,2020-04-30,Bowie,2020-04-30
20721,182,2020-05-01,Bowie,2020-05-01
20721,188,2020-05-02,Bowie,2020-05-02
20721,192,2020-05-03,Bowie,2020-05-03
20721,197,2020-05-04,Bowie,2020-05-04
